pervote_chanc,pervote_partner,topic,salience_chanc,salience_partner,salience_gov,salience_seat,salience_perc,salience_diff,lp,next_election,election,election_date,start_date,total_seats,maj_size,party_chanc,party_partner,seats_chanc,seats_partner,rile_chanc,rile_partner,left_right_chanc,left_right_partner,ideo_chanc,ideo_partner,ideo_gov,left_right_gov,left_right_seat,left_right_perc,rile_diff,bundesratmaj,time,gov,n_laws,europe,mip_share,account_balance_perc_delta,account_balance_perc
43.821,11.032,4,0.0333333333333333,0.0268065268065268,0.0300699300699301,3.20378114347964,0.0320206662120505,0.00652680652680653,12,1994-10-16,1990,1990-12-02,1991-01-18,662,398,CDU,FDP,319,79,-9.868,1.892,6.2503,5.9233,1,0,CDU-FDP,6.0868,15.5809265822785,6.18453397079467,11.76,0,3,gov_3,27,0.5460444647944648,0.0021453333333333333,-0.9151240022743516,-1.2808514336573216
43.821,11.032,5,0.05,0.0722610722610723,0.0611305361305361,5.44186550467958,0.054477132502947,0.0222610722610723,12,1994-10-16,1990,1990-12-02,1991-01-18,662,398,CDU,FDP,319,79,-9.868,1.892,6.2503,5.9233,1,0,CDU-FDP,6.0868,15.5809265822785,6.18453397079467,11.76,0,3,gov_3,20,0.24750598328453202,2.0633175555555554,-0.9151240022743516,-1.2808514336573216
43.821,11.032,6,0.0476190476190476,0.0780885780885781,0.0628538128538129,5.36670197474218,0.0537470599454447,0.0304695304695305,12,1994-10-16,1990,1990-12-02,1991-01-18,662,398,CDU,FDP,319,79,-9.868,1.892,6.2503,5.9233,1,0,CDU-FDP,6.0868,15.5809265822785,6.18453397079467,11.76,0,3,gov_3,10,0.2666074666074666,0.07825444444444445,-0.9151240022743516,-1.2808514336573216
43.821,11.032,721,0.0690476190476191,0.0681818181818182,0.0686147186147186,6.887576410189481,0.0688734897356121,8.65800865800875e-4,12,1994-10-16,1990,1990-12-02,1991-01-18,662,398,CDU,FDP,319,79,-9.868,1.892,6.2503,5.9233,1,0,CDU-FDP,6.0868,15.5809265822785,6.18453397079467,11.76,0,3,gov_3,31,0.42162682162682164,3.165306666666667,-0.9151240022743516,-1.2808514336573216
43.821,11.032,8,0.0261904761904762,0.0314685314685315,0.0288295038295038,2.72381303788339,0.0272519952655953,0.00527805527805528,12,1994-10-16,1990,1990-12-02,1991-01-18,662,398,CDU,FDP,319,79,-9.868,1.892,6.2503,5.9233,1,0,CDU-FDP,6.0868,15.5809265822785,6.18453397079467,11.76,0,3,gov_3,3,0.03785103785103785,0,-0.9151240022743516,-1.2808514336573216
44.264,9.11,1,0.0851063829787234,0.0840909090909091,0.0845986460348162,8.49327331689113,0.0849330595044103,0.00101547388781431,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,37,0.06575932145087592,28.151132558139533,-0.3544845697316129,3.3996270835210254
44.264,9.11,10,0.00483558994197292,0,0.00241779497098646,0.40086860857247597,0.0040102400642914,0.00483558994197292,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,13,0.1594002447980416,0.0068497674418604645,-0.3544845697316129,3.3996270835210254
44.264,9.11,12,0.0357833655705996,0.0363636363636364,0.036073500967118,3.5882594033349404,0.0358824075559214,5.80270793036748e-4,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,35,0.1635050995516112,1.6281190697674417,-0.3544845697316129,3.3996270835210254
44.264,9.11,13,0.149903288201161,0.0886363636363636,0.119269825918762,13.9426416342496,0.139446105250936,0.0612669245647969,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,26,0,7.114657441860465,-0.3544845697316129,3.3996270835210254
44.264,9.11,14,0.0212765957446809,0.00227272727272727,0.0117746615087041,1.80268635896256,0.0180329707253925,0.0190038684719536,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,10,0.06468612723147904,2.4081958139534883,-0.3544845697316129,3.3996270835210254
44.264,9.11,15,0.0425531914893617,0.0295454545454545,0.0360493230174081,4.0328820116054205,0.0403330003183984,0.0130077369439072,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,27,0.5488104168899368,0.0034590697674418604,-0.3544845697316129,3.3996270835210254
44.264,9.11,16,0.0696324951644101,0.0272727272727273,0.0484526112185687,6.2388817383676205,0.06240243023592,0.0423597678916828,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,18,0.07269102990033223,3.8484351162790698,-0.3544845697316129,3.3996270835210254
44.264,9.11,17,0.0396518375241779,0.0136363636363636,0.0266441005802708,3.52030947775629,0.0352114551822514,0.0260154738878143,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,5,0.0377906976744186,0,-0.3544845697316129,3.3996270835210254
44.264,9.11,18,0.00870406189555126,0.00909090909090909,0.00889748549323017,0.877021420405111,0.00877008988576578,3.86847195357833e-4,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,15,0.03294573643410852,0,-0.3544845697316129,3.3996270835210254
44.264,9.11,19,0.0783365570599613,0.0636363636363636,0.0709864603481625,7.58227693369669,0.0758274934318095,0.0147001934235977,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,19,0.25554445554445554,2.651582558139535,-0.3544845697316129,3.3996270835210254
44.264,9.11,2,0.0676982591876209,0.125,0.0963491295938105,7.749706988416161,0.0774786552381469,0.0573017408123791,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,8,0.014405423218152717,9.83939,-0.3544845697316129,3.3996270835210254
44.264,9.11,2420,0.0251450676982592,0.0454545454545455,0.0352998065764023,2.8618063894501398,0.0286115371845216,0.0203094777562863,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,34,0.08122073210801839,1.2643320930232558,-0.3544845697316129,3.3996270835210254
44.264,9.11,25,0.0367504835589942,0.00909090909090909,0.0229206963249516,3.2020593501254697,0.0320294822586559,0.0276595744680851,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,15,0,19.18925395348837,-0.3544845697316129,3.3996270835210254
44.264,9.11,3,0.0415860735009671,0.0318181818181818,0.0367021276595745,3.99157277113458,0.0399188667480504,0.0097678916827853,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,13,0.27213164112868915,1.6947,-0.3544845697316129,3.3996270835210254
44.264,9.11,4,0.0502901353965184,0.0454545454545455,0.0478723404255319,4.94632315402702,0.0494647855188369,0.00483558994197292,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,29,0.4285962500477336,0.480643023255814,-0.3544845697316129,3.3996270835210254
44.264,9.11,5,0.0918762088974855,0.0772727272727273,0.0845744680851064,8.937895925161609,0.0893836522668873,0.0146034816247582,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,20,0.10320317753663504,1.470397441860465,-0.3544845697316129,3.3996270835210254
44.264,9.11,6,0.0357833655705996,0.188636363636364,0.112209864603482,6.1921796466603904,0.0618726752041124,0.152852998065764,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,6,0.07185450208706022,0.04663604651162791,-0.3544845697316129,3.3996270835210254
44.264,9.11,721,0.0783365570599613,0.0568181818181818,0.0675773694390716,7.4656834899657,0.0746637501042786,0.0215183752417795,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,19,0.30677017080357044,13.496226046511628,-0.3544845697316129,3.3996270835210254
44.264,9.11,8,0.0367504835589942,0.0659090909090909,0.0513297872340426,4.17367138121706,0.0417273433214137,0.0291586073500967,11,1990-12-02,1987,1987-01-25,1987-03-11,497,269,CDU,FDP,223,46,9.89,11.22,6.2503,5.9233,1,0,CDU-FDP,6.0868,18.1118336956522,6.19448687001162,1.33,1,2,gov_2,10,0.07220686290453733,1.5527876744186047,-0.3544845697316129,3.3996270835210254
48.788,6.951000000000001,1,0.191950464396285,0.0677966101694915,0.129873537282888,17.6766180066389,0.176467706529613,0.124153854226793,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,27,0.1050944775944776,22.120577,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,10,0,0.0376647834274953,0.0188323917137476,0.46064843040821596,0.0046970327706726,0.0376647834274953,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,22,0.10187077138547726,0.1427725,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,12,0.0309597523219814,0.0376647834274953,0.0343122678747384,3.1779792097475896,0.0317959114065439,0.00670503110551387,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,36,0.1116737729834425,2.2884305,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,13,0.086687306501548,0.0564971751412429,0.0715922408213955,8.29949882776258,0.0829224093364485,0.0301901313603051,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,20,0,8.04364625,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,14,0.0123839009287926,0.0131826741996234,0.012783287564208,1.24815926237863,0.0124835129240839,7.98773270830782e-4,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,10,0.003125,0.35694099999999995,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,15,0.0340557275541796,0.0621468926553672,0.0481013101047734,3.74913376744687,0.0375588705710682,0.0280911651011877,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,22,0.4481867057673509,0.17847049999999998,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,16,0.105263157894737,0.0527306967984934,0.0789969273466151,9.88383245232538,0.098712033240904,0.0525324610962434,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,10,0.024094427244582044,3.08022175,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,17,0,0.00941619585687382,0.00470809792843691,0.11516210760205399,0.00117425819266815,0.00941619585687382,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,4,0.10645465645465645,0,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,18,0.00928792569659443,0.00753295668549906,0.00841044119104674,0.907328919883456,0.00906907014489591,0.00175496901109537,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,14,0.15054347826086956,0,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,19,0.130030959752322,0.114877589453861,0.122454274603091,12.8177669859704,0.128141240221211,0.0151533702984613,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,15,0.2683384597858282,5.282902749999999,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,2,0.0773993808049536,0.171374764595104,0.124387072700029,8.88927730670582,0.0891186956962385,0.09397538379015,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,11,0.08165792540792541,1.26294475,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,2420,0.0402476780185759,0.0470809792843691,0.0436643286514725,4.10834055115146,0.0410998331899734,0.00683330126579326,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,39,0.03658864795918367,0.5748945,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,25,0.0804953560371517,0.0112994350282486,0.0458973955327001,7.20325455540484,0.0718661942844671,0.0691959210089031,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,0,0,0.08191499999999999,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,3,0.00309597523219814,0.00188323917137476,0.00248960720178645,0.29476549945434805,0.00294473950212076,0.00121273606082338,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,15,0.3070745044429255,0.13224149999999998,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,4,0.0154798761609907,0.0282485875706215,0.0218642318658061,1.70415171247585,0.0170722138959401,0.0127687114096308,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,17,0.58651597646153,0.39350525,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,5,0.148606811145511,0.0809792843691149,0.114793047757313,14.033581866206701,0.140173237909128,0.067627526776396,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,23,0.07399769585253456,43.536783250000006,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,6,0.00928792569659443,0.0508474576271186,0.0300676916618565,1.4370746148529001,0.0144706578311694,0.0415595319305242,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,7,0,0.321243,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,721,0.0247678018575851,0.131826741996234,0.0782972719269093,3.78613412990026,0.0381187176060511,0.107058940138648,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,23,0.21952294685990337,6.799131,0.8876797319263673,2.3868675844210814
48.788,6.951000000000001,8,0,0.0169491525423729,0.00847457627118644,0.20729179368369702,0.00211366474680267,0.0169491525423729,10,1987-01-25,1983,1983-03-06,1983-03-30,498,278,CDU,FDP,244,34,29.927,4,6.2503,5.9233,1,0,CDU-FDP,6.0868,25.3891970588235,6.20952106603994,25.927,1,1,gov_1,5,0.19807900432900433,4.2475255,0.8876797319263673,2.3868675844210814
