n_laws,month,topic,salience_seat,clp,time,ideo_gov,gov_pop_l1,bundesratmaj,elec_cycle_12,rile_diff,salience_diff,europe,account_balance_perc_l1,salience_chanc,salience_partner,salience_gov,salience_perc,gov_pop_delta,start_date
1,1994-06-01,25,6.823841987158572,24,123,1,-1.3061921014139444,0,2,11.76,0.06405261405261406,0.03703703703703703,-1.0349262490983904,8.095238095238095,1.68997668997669,4.892607392607393,6.807016050448497,0.2531387463343108,1991-01-18
0,1994-07-01,12,3.955646531023415,33,124,1,-1.1173933876377575,0,2,11.76,0.03135198135198135,0.17647058823529413,-1.0349262490983904,3.3333333333333335,6.468531468531468,4.900932400932401,3.9638823612352865,0.13192669628462003,1991-01-18
0,1994-07-01,2420,0.983162566077139,40,124,1,-1.1173933876377575,0,2,11.76,0.02554112554112554,0.10294117647058824,-1.0349262490983904,0.4761904761904762,3.0303030303030303,1.753246753246753,0.9898719466108672,0.13192669628462003,1991-01-18
2,1994-07-01,1,6.251428638363311,35,124,1,-1.1173933876377575,0,2,11.76,0.00892440892440892,0.19230769230769232,-1.0349262490983904,6.428571428571428,5.536130536130536,5.982350982350982,6.249084291579689,0.13192669628462003,1991-01-18
8,1994-07-01,15,2.2727858406250365,25,124,1,-1.1173933876377575,0,2,11.76,0.03053613053613053,0.5681818181818182,-1.0349262490983904,1.6666666666666667,4.72027972027972,3.193473193473193,2.280807355552584,0.13192669628462003,1991-01-18
0,1994-07-01,19,12.375618518834598,24,124,1,-1.1173933876377575,0,2,11.76,0.02425907425907424,0.4772727272727273,-1.0349262490983904,12.857142857142856,10.431235431235432,11.644189144189143,12.369245919461951,0.13192669628462003,1991-01-18
1,1994-07-01,4,3.203781143479636,19,124,1,-1.1173933876377575,0,2,11.76,0.00652680652680652,0.59375,-1.0349262490983904,3.3333333333333335,2.6806526806526807,3.006993006993007,3.2020666212050455,0.13192669628462003,1991-01-18
1,1994-07-01,13,5.574772798390888,14,124,1,-1.1173933876377575,0,2,11.76,0.03101898101898102,0,-1.0349262490983904,6.190476190476191,3.0885780885780885,4.639527139527139,5.5666244438052725,0.13192669628462003,1991-01-18
0,1994-07-01,14,6.164651930983589,13,124,1,-1.1173933876377575,0,2,11.76,0.02529137529137529,0.04761904761904761,-1.0349262490983904,6.666666666666667,4.137529137529137,5.402097902097902,6.158008157169552,0.13192669628462003,1991-01-18
2,1994-07-01,16,4.285287576744863,18,124,1,-1.1173933876377575,0,2,11.76,0.03596403596403597,0.04545454545454545,-1.0349262490983904,3.571428571428571,7.167832167832168,5.36963036963037,4.294734944380361,0.13192669628462003,1991-01-18
1,1994-07-01,8,2.7238130378833896,1,124,1,-1.1173933876377575,0,2,11.76,0.00527805527805528,0.07692307692307693,-1.0349262490983904,2.619047619047619,3.146853146853147,2.8829503829503835,2.7251995265595252,0.13192669628462003,1991-01-18
2,1994-07-01,10,3.886197554539263,36,124,1,-1.1173933876377575,0,2,11.76,0.00386280386280386,0.125,-1.0349262490983904,3.8095238095238098,4.195804195804196,4.002664002664003,3.887212271803817,0.13192669628462003,1991-01-18
1,1994-07-01,2,7.783962268886892,15,124,1,-1.1173933876377575,0,2,11.76,0.00830835830835829,0.2692307692307692,-1.0349262490983904,7.6190476190476195,8.44988344988345,8.034465534465534,7.786144785761946,0.13192669628462003,1991-01-18
6,1994-07-01,5,5.441865504679575,12,124,1,-1.1173933876377575,0,2,11.76,0.02226107226107225,0.3225806451612903,-1.0349262490983904,5,7.226107226107226,6.113053613053613,5.447713250294696,0.13192669628462003,1991-01-18
1,1994-07-01,18,0.6997441419551972,13,124,1,-1.1173933876377575,0,2,11.76,7.326007326007326e-4,0.05714285714285714,-1.0349262490983904,0.7142857142857143,0.641025641025641,0.6776556776556777,0.6995516955774371,0.13192669628462003,1991-01-18
1,1994-07-01,17,1.8101454659243603,4,124,1,-1.1173933876377575,0,2,11.76,0.03121878121878121,0.4,-1.0349262490983904,1.1904761904761905,4.312354312354312,2.751415251415251,1.8183463058857297,0.13192669628462003,1991-01-18
0,1994-07-01,3,6.257281244718429,13,124,1,-1.1173933876377575,0,2,11.76,0.02735597735597735,0.3333333333333333,-1.0349262490983904,5.714285714285714,8.44988344988345,7.0820845820845815,6.264467367415246,0.13192669628462003,1991-01-18
5,1994-07-01,721,6.887576410189476,16,124,1,-1.1173933876377575,0,2,11.76,8.658008658008753e-4,0.43243243243243246,-1.0349262490983904,6.904761904761905,6.8181818181818175,6.861471861471862,6.887348973561213,0.13192669628462003,1991-01-18
0,1994-07-01,6,5.366701974742175,6,124,1,-1.1173933876377575,0,2,11.76,0.03046953046953048,0.2307692307692308,-1.0349262490983904,4.761904761904762,7.80885780885781,6.285381285381286,5.374705994544472,0.13192669628462003,1991-01-18
1,1994-07-01,25,6.823841987158572,25,124,1,-1.1173933876377575,0,2,11.76,0.06405261405261406,0.03703703703703703,-1.0349262490983904,8.095238095238095,1.68997668997669,4.892607392607393,6.807016050448497,0.13192669628462003,1991-01-18
0,1994-08-01,12,3.955646531023415,33,125,1,-1.1544794188861986,0,2,11.76,0.03135198135198135,0.17647058823529413,-1.0349262490983904,3.3333333333333335,6.468531468531468,4.900932400932401,3.9638823612352865,0.2410386221732452,1991-01-18
4,1994-08-01,2420,0.983162566077139,40,125,1,-1.1544794188861986,0,2,11.76,0.02554112554112554,0.10294117647058824,-1.0349262490983904,0.4761904761904762,3.0303030303030303,1.753246753246753,0.9898719466108672,0.2410386221732452,1991-01-18
2,1994-08-01,1,6.251428638363311,37,125,1,-1.1544794188861986,0,2,11.76,0.00892440892440892,0.19230769230769232,-1.0349262490983904,6.428571428571428,5.536130536130536,5.982350982350982,6.249084291579689,0.2410386221732452,1991-01-18
1,1994-08-01,15,2.2727858406250365,33,125,1,-1.1544794188861986,0,2,11.76,0.03053613053613053,0.5681818181818182,-1.0349262490983904,1.6666666666666667,4.72027972027972,3.193473193473193,2.280807355552584,0.2410386221732452,1991-01-18
2,1994-08-01,19,12.375618518834598,24,125,1,-1.1544794188861986,0,2,11.76,0.02425907425907424,0.4772727272727273,-1.0349262490983904,12.857142857142856,10.431235431235432,11.644189144189143,12.369245919461951,0.2410386221732452,1991-01-18
3,1994-08-01,4,3.203781143479636,20,125,1,-1.1544794188861986,0,2,11.76,0.00652680652680652,0.59375,-1.0349262490983904,3.3333333333333335,2.6806526806526807,3.006993006993007,3.2020666212050455,0.2410386221732452,1991-01-18
0,1994-08-01,13,5.574772798390888,15,125,1,-1.1544794188861986,0,2,11.76,0.03101898101898102,0,-1.0349262490983904,6.190476190476191,3.0885780885780885,4.639527139527139,5.5666244438052725,0.2410386221732452,1991-01-18
0,1994-08-01,14,6.164651930983589,13,125,1,-1.1544794188861986,0,2,11.76,0.02529137529137529,0.04761904761904761,-1.0349262490983904,6.666666666666667,4.137529137529137,5.402097902097902,6.158008157169552,0.2410386221732452,1991-01-18
1,1994-08-01,16,4.285287576744863,20,125,1,-1.1544794188861986,0,2,11.76,0.03596403596403597,0.04545454545454545,-1.0349262490983904,3.571428571428571,7.167832167832168,5.36963036963037,4.294734944380361,0.2410386221732452,1991-01-18
0,1994-08-01,8,2.7238130378833896,2,125,1,-1.1544794188861986,0,2,11.76,0.00527805527805528,0.07692307692307693,-1.0349262490983904,2.619047619047619,3.146853146853147,2.8829503829503835,2.7251995265595252,0.2410386221732452,1991-01-18
5,1994-08-01,10,3.886197554539263,38,125,1,-1.1544794188861986,0,2,11.76,0.00386280386280386,0.125,-1.0349262490983904,3.8095238095238098,4.195804195804196,4.002664002664003,3.887212271803817,0.2410386221732452,1991-01-18
0,1994-08-01,2,7.783962268886892,16,125,1,-1.1544794188861986,0,2,11.76,0.00830835830835829,0.2692307692307692,-1.0349262490983904,7.6190476190476195,8.44988344988345,8.034465534465534,7.786144785761946,0.2410386221732452,1991-01-18
1,1994-08-01,5,5.441865504679575,18,125,1,-1.1544794188861986,0,2,11.76,0.02226107226107225,0.3225806451612903,-1.0349262490983904,5,7.226107226107226,6.113053613053613,5.447713250294696,0.2410386221732452,1991-01-18
2,1994-08-01,18,0.6997441419551972,14,125,1,-1.1544794188861986,0,2,11.76,7.326007326007326e-4,0.05714285714285714,-1.0349262490983904,0.7142857142857143,0.641025641025641,0.6776556776556777,0.6995516955774371,0.2410386221732452,1991-01-18
0,1994-08-01,17,1.8101454659243603,5,125,1,-1.1544794188861986,0,2,11.76,0.03121878121878121,0.4,-1.0349262490983904,1.1904761904761905,4.312354312354312,2.751415251415251,1.8183463058857297,0.2410386221732452,1991-01-18
3,1994-08-01,3,6.257281244718429,13,125,1,-1.1544794188861986,0,2,11.76,0.02735597735597735,0.3333333333333333,-1.0349262490983904,5.714285714285714,8.44988344988345,7.0820845820845815,6.264467367415246,0.2410386221732452,1991-01-18
1,1994-08-01,721,6.887576410189476,21,125,1,-1.1544794188861986,0,2,11.76,8.658008658008753e-4,0.43243243243243246,-1.0349262490983904,6.904761904761905,6.8181818181818175,6.861471861471862,6.887348973561213,0.2410386221732452,1991-01-18
0,1994-08-01,6,5.366701974742175,6,125,1,-1.1544794188861986,0,2,11.76,0.03046953046953048,0.2307692307692308,-1.0349262490983904,4.761904761904762,7.80885780885781,6.285381285381286,5.374705994544472,0.2410386221732452,1991-01-18
1,1994-08-01,25,6.823841987158572,26,125,1,-1.1544794188861986,0,2,11.76,0.06405261405261406,0.03703703703703703,-1.0349262490983904,8.095238095238095,1.68997668997669,4.892607392607393,6.807016050448497,0.2410386221732452,1991-01-18
4,1994-09-01,12,3.955646531023415,33,126,1,-0.9821600771456124,0,2,11.76,0.03135198135198135,0.17647058823529413,-1.0349262490983904,3.3333333333333335,6.468531468531468,4.900932400932401,3.9638823612352865,0.24881105684221225,1991-01-18
3,1994-09-01,2420,0.983162566077139,44,126,1,-0.9821600771456124,0,2,11.76,0.02554112554112554,0.10294117647058824,-1.0349262490983904,0.4761904761904762,3.0303030303030303,1.753246753246753,0.9898719466108672,0.24881105684221225,1991-01-18
2,1994-09-01,1,6.251428638363311,39,126,1,-0.9821600771456124,0,2,11.76,0.00892440892440892,0.19230769230769232,-1.0349262490983904,6.428571428571428,5.536130536130536,5.982350982350982,6.249084291579689,0.24881105684221225,1991-01-18
2,1994-09-01,15,2.2727858406250365,34,126,1,-0.9821600771456124,0,2,11.76,0.03053613053613053,0.5681818181818182,-1.0349262490983904,1.6666666666666667,4.72027972027972,3.193473193473193,2.280807355552584,0.24881105684221225,1991-01-18
4,1994-09-01,19,12.375618518834598,26,126,1,-0.9821600771456124,0,2,11.76,0.02425907425907424,0.4772727272727273,-1.0349262490983904,12.857142857142856,10.431235431235432,11.644189144189143,12.369245919461951,0.24881105684221225,1991-01-18
0,1994-09-01,4,3.203781143479636,23,126,1,-0.9821600771456124,0,2,11.76,0.00652680652680652,0.59375,-1.0349262490983904,3.3333333333333335,2.6806526806526807,3.006993006993007,3.2020666212050455,0.24881105684221225,1991-01-18
1,1994-09-01,13,5.574772798390888,15,126,1,-0.9821600771456124,0,2,11.76,0.03101898101898102,0,-1.0349262490983904,6.190476190476191,3.0885780885780885,4.639527139527139,5.5666244438052725,0.24881105684221225,1991-01-18
0,1994-09-01,14,6.164651930983589,13,126,1,-0.9821600771456124,0,2,11.76,0.02529137529137529,0.04761904761904761,-1.0349262490983904,6.666666666666667,4.137529137529137,5.402097902097902,6.158008157169552,0.24881105684221225,1991-01-18
1,1994-09-01,16,4.285287576744863,21,126,1,-0.9821600771456124,0,2,11.76,0.03596403596403597,0.04545454545454545,-1.0349262490983904,3.571428571428571,7.167832167832168,5.36963036963037,4.294734944380361,0.24881105684221225,1991-01-18
0,1994-09-01,8,2.7238130378833896,2,126,1,-0.9821600771456124,0,2,11.76,0.00527805527805528,0.07692307692307693,-1.0349262490983904,2.619047619047619,3.146853146853147,2.8829503829503835,2.7251995265595252,0.24881105684221225,1991-01-18
2,1994-09-01,10,3.886197554539263,43,126,1,-0.9821600771456124,0,2,11.76,0.00386280386280386,0.125,-1.0349262490983904,3.8095238095238098,4.195804195804196,4.002664002664003,3.887212271803817,0.24881105684221225,1991-01-18
2,1994-09-01,2,7.783962268886892,16,126,1,-0.9821600771456124,0,2,11.76,0.00830835830835829,0.2692307692307692,-1.0349262490983904,7.6190476190476195,8.44988344988345,8.034465534465534,7.786144785761946,0.24881105684221225,1991-01-18
1,1994-09-01,5,5.441865504679575,19,126,1,-0.9821600771456124,0,2,11.76,0.02226107226107225,0.3225806451612903,-1.0349262490983904,5,7.226107226107226,6.113053613053613,5.447713250294696,0.24881105684221225,1991-01-18
0,1994-09-01,18,0.6997441419551972,16,126,1,-0.9821600771456124,0,2,11.76,7.326007326007326e-4,0.05714285714285714,-1.0349262490983904,0.7142857142857143,0.641025641025641,0.6776556776556777,0.6995516955774371,0.24881105684221225,1991-01-18
0,1994-09-01,17,1.8101454659243603,5,126,1,-0.9821600771456124,0,2,11.76,0.03121878121878121,0.4,-1.0349262490983904,1.1904761904761905,4.312354312354312,2.751415251415251,1.8183463058857297,0.24881105684221225,1991-01-18
0,1994-09-01,3,6.257281244718429,16,126,1,-0.9821600771456124,0,2,11.76,0.02735597735597735,0.3333333333333333,-1.0349262490983904,5.714285714285714,8.44988344988345,7.0820845820845815,6.264467367415246,0.24881105684221225,1991-01-18
7,1994-09-01,721,6.887576410189476,22,126,1,-0.9821600771456124,0,2,11.76,8.658008658008753e-4,0.43243243243243246,-1.0349262490983904,6.904761904761905,6.8181818181818175,6.861471861471862,6.887348973561213,0.24881105684221225,1991-01-18
1,1994-09-01,6,5.366701974742175,6,126,1,-0.9821600771456124,0,2,11.76,0.03046953046953048,0.2307692307692308,-1.0349262490983904,4.761904761904762,7.80885780885781,6.285381285381286,5.374705994544472,0.24881105684221225,1991-01-18
3,1994-09-01,25,6.823841987158572,27,126,1,-0.9821600771456124,0,2,11.76,0.06405261405261406,0.03703703703703703,-1.0349262490983904,8.095238095238095,1.68997668997669,4.892607392607393,6.807016050448497,0.24881105684221225,1991-01-18
4,1994-10-01,12,3.955646531023415,37,127,1,-0.8288639687957094,0,2,11.76,0.03135198135198135,0.17647058823529413,-1.0349262490983904,3.3333333333333335,6.468531468531468,4.900932400932401,3.9638823612352865,0,1991-01-18
1,1994-10-01,2420,0.983162566077139,47,127,1,-0.8288639687957094,0,2,11.76,0.02554112554112554,0.10294117647058824,-1.0349262490983904,0.4761904761904762,3.0303030303030303,1.753246753246753,0.9898719466108672,0,1991-01-18
1,1994-10-01,1,6.251428638363311,41,127,1,-0.8288639687957094,0,2,11.76,0.00892440892440892,0.19230769230769232,-1.0349262490983904,6.428571428571428,5.536130536130536,5.982350982350982,6.249084291579689,0,1991-01-18
5,1994-10-01,15,2.2727858406250365,36,127,1,-0.8288639687957094,0,2,11.76,0.03053613053613053,0.5681818181818182,-1.0349262490983904,1.6666666666666667,4.72027972027972,3.193473193473193,2.280807355552584,0,1991-01-18
5,1994-10-01,19,12.375618518834598,30,127,1,-0.8288639687957094,0,2,11.76,0.02425907425907424,0.4772727272727273,-1.0349262490983904,12.857142857142856,10.431235431235432,11.644189144189143,12.369245919461951,0,1991-01-18
1,1994-10-01,4,3.203781143479636,23,127,1,-0.8288639687957094,0,2,11.76,0.00652680652680652,0.59375,-1.0349262490983904,3.3333333333333335,2.6806526806526807,3.006993006993007,3.2020666212050455,0,1991-01-18
0,1994-10-01,13,5.574772798390888,16,127,1,-0.8288639687957094,0,2,11.76,0.03101898101898102,0,-1.0349262490983904,6.190476190476191,3.0885780885780885,4.639527139527139,5.5666244438052725,0,1991-01-18
1,1994-10-01,14,6.164651930983589,13,127,1,-0.8288639687957094,0,2,11.76,0.02529137529137529,0.04761904761904761,-1.0349262490983904,6.666666666666667,4.137529137529137,5.402097902097902,6.158008157169552,0,1991-01-18
0,1994-10-01,16,4.285287576744863,22,127,1,-0.8288639687957094,0,2,11.76,0.03596403596403597,0.04545454545454545,-1.0349262490983904,3.571428571428571,7.167832167832168,5.36963036963037,4.294734944380361,0,1991-01-18
1,1994-10-01,8,2.7238130378833896,2,127,1,-0.8288639687957094,0,2,11.76,0.00527805527805528,0.07692307692307693,-1.0349262490983904,2.619047619047619,3.146853146853147,2.8829503829503835,2.7251995265595252,0,1991-01-18
2,1994-10-01,10,3.886197554539263,45,127,1,-0.8288639687957094,0,2,11.76,0.00386280386280386,0.125,-1.0349262490983904,3.8095238095238098,4.195804195804196,4.002664002664003,3.887212271803817,0,1991-01-18
1,1994-10-01,2,7.783962268886892,18,127,1,-0.8288639687957094,0,2,11.76,0.00830835830835829,0.2692307692307692,-1.0349262490983904,7.6190476190476195,8.44988344988345,8.034465534465534,7.786144785761946,0,1991-01-18
0,1994-10-01,5,5.441865504679575,20,127,1,-0.8288639687957094,0,2,11.76,0.02226107226107225,0.3225806451612903,-1.0349262490983904,5,7.226107226107226,6.113053613053613,5.447713250294696,0,1991-01-18
0,1994-10-01,18,0.6997441419551972,16,127,1,-0.8288639687957094,0,2,11.76,7.326007326007326e-4,0.05714285714285714,-1.0349262490983904,0.7142857142857143,0.641025641025641,0.6776556776556777,0.6995516955774371,0,1991-01-18
0,1994-10-01,17,1.8101454659243603,5,127,1,-0.8288639687957094,0,2,11.76,0.03121878121878121,0.4,-1.0349262490983904,1.1904761904761905,4.312354312354312,2.751415251415251,1.8183463058857297,0,1991-01-18
1,1994-10-01,3,6.257281244718429,16,127,1,-0.8288639687957094,0,2,11.76,0.02735597735597735,0.3333333333333333,-1.0349262490983904,5.714285714285714,8.44988344988345,7.0820845820845815,6.264467367415246,0,1991-01-18
1,1994-10-01,721,6.887576410189476,29,127,1,-0.8288639687957094,0,2,11.76,8.658008658008753e-4,0.43243243243243246,-1.0349262490983904,6.904761904761905,6.8181818181818175,6.861471861471862,6.887348973561213,0,1991-01-18
2,1994-10-01,6,5.366701974742175,7,127,1,-0.8288639687957094,0,2,11.76,0.03046953046953048,0.2307692307692308,-1.0349262490983904,4.761904761904762,7.80885780885781,6.285381285381286,5.374705994544472,0,1991-01-18
0,1994-10-01,25,6.823841987158572,30,127,1,-0.8288639687957094,0,2,11.76,0.06405261405261406,0.03703703703703703,-1.0349262490983904,8.095238095238095,1.68997668997669,4.892607392607393,6.807016050448497,0,1991-01-18
0,1994-11-01,12,3.955646531023415,41,128,1,-0.5390625,0,2,11.76,0.03135198135198135,0.17647058823529413,-1.0349262490983904,3.3333333333333335,6.468531468531468,4.900932400932401,3.9638823612352865,-0.45634042651243706,1991-01-18
2,1994-11-01,2420,0.983162566077139,48,128,1,-0.5390625,0,2,11.76,0.02554112554112554,0.10294117647058824,-1.0349262490983904,0.4761904761904762,3.0303030303030303,1.753246753246753,0.9898719466108672,-0.45634042651243706,1991-01-18
0,1994-11-01,1,6.251428638363311,42,128,1,-0.5390625,0,2,11.76,0.00892440892440892,0.19230769230769232,-1.0349262490983904,6.428571428571428,5.536130536130536,5.982350982350982,6.249084291579689,-0.45634042651243706,1991-01-18
1,1994-11-01,15,2.2727858406250365,41,128,1,-0.5390625,0,2,11.76,0.03053613053613053,0.5681818181818182,-1.0349262490983904,1.6666666666666667,4.72027972027972,3.193473193473193,2.280807355552584,-0.45634042651243706,1991-01-18
0,1994-11-01,19,12.375618518834598,35,128,1,-0.5390625,0,2,11.76,0.02425907425907424,0.4772727272727273,-1.0349262490983904,12.857142857142856,10.431235431235432,11.644189144189143,12.369245919461951,-0.45634042651243706,1991-01-18
1,1994-11-01,4,3.203781143479636,24,128,1,-0.5390625,0,2,11.76,0.00652680652680652,0.59375,-1.0349262490983904,3.3333333333333335,2.6806526806526807,3.006993006993007,3.2020666212050455,-0.45634042651243706,1991-01-18
0,1994-11-01,13,5.574772798390888,16,128,1,-0.5390625,0,2,11.76,0.03101898101898102,0,-1.0349262490983904,6.190476190476191,3.0885780885780885,4.639527139527139,5.5666244438052725,-0.45634042651243706,1991-01-18
0,1994-11-01,14,6.164651930983589,14,128,1,-0.5390625,0,2,11.76,0.02529137529137529,0.04761904761904761,-1.0349262490983904,6.666666666666667,4.137529137529137,5.402097902097902,6.158008157169552,-0.45634042651243706,1991-01-18
2,1994-11-01,16,4.285287576744863,22,128,1,-0.5390625,0,2,11.76,0.03596403596403597,0.04545454545454545,-1.0349262490983904,3.571428571428571,7.167832167832168,5.36963036963037,4.294734944380361,-0.45634042651243706,1991-01-18
0,1994-11-01,8,2.7238130378833896,3,128,1,-0.5390625,0,2,11.76,0.00527805527805528,0.07692307692307693,-1.0349262490983904,2.619047619047619,3.146853146853147,2.8829503829503835,2.7251995265595252,-0.45634042651243706,1991-01-18
4,1994-11-01,10,3.886197554539263,47,128,1,-0.5390625,0,2,11.76,0.00386280386280386,0.125,-1.0349262490983904,3.8095238095238098,4.195804195804196,4.002664002664003,3.887212271803817,-0.45634042651243706,1991-01-18
1,1994-11-01,2,7.783962268886892,19,128,1,-0.5390625,0,2,11.76,0.00830835830835829,0.2692307692307692,-1.0349262490983904,7.6190476190476195,8.44988344988345,8.034465534465534,7.786144785761946,-0.45634042651243706,1991-01-18
0,1994-11-01,5,5.441865504679575,20,128,1,-0.5390625,0,2,11.76,0.02226107226107225,0.3225806451612903,-1.0349262490983904,5,7.226107226107226,6.113053613053613,5.447713250294696,-0.45634042651243706,1991-01-18
2,1994-11-01,18,0.6997441419551972,16,128,1,-0.5390625,0,2,11.76,7.326007326007326e-4,0.05714285714285714,-1.0349262490983904,0.7142857142857143,0.641025641025641,0.6776556776556777,0.6995516955774371,-0.45634042651243706,1991-01-18
0,1994-11-01,17,1.8101454659243603,5,128,1,-0.5390625,0,2,11.76,0.03121878121878121,0.4,-1.0349262490983904,1.1904761904761905,4.312354312354312,2.751415251415251,1.8183463058857297,-0.45634042651243706,1991-01-18
0,1994-11-01,3,6.257281244718429,17,128,1,-0.5390625,0,2,11.76,0.02735597735597735,0.3333333333333333,-1.0349262490983904,5.714285714285714,8.44988344988345,7.0820845820845815,6.264467367415246,-0.45634042651243706,1991-01-18
0,1994-11-01,721,6.887576410189476,30,128,1,-0.5390625,0,2,11.76,8.658008658008753e-4,0.43243243243243246,-1.0349262490983904,6.904761904761905,6.8181818181818175,6.861471861471862,6.887348973561213,-0.45634042651243706,1991-01-18
0,1994-11-01,6,5.366701974742175,9,128,1,-0.5390625,0,2,11.76,0.03046953046953048,0.2307692307692308,-1.0349262490983904,4.761904761904762,7.80885780885781,6.285381285381286,5.374705994544472,-0.45634042651243706,1991-01-18
0,1994-11-01,25,6.823841987158572,30,128,1,-0.5390625,0,2,11.76,0.06405261405261406,0.03703703703703703,-1.0349262490983904,8.095238095238095,1.68997668997669,4.892607392607393,6.807016050448497,-0.45634042651243706,1991-01-18
0,1995-01-01,12,11.755799386171338,41,129,1,-0.2859237536656892,0,1,25.155,0.04961289827148082,0.2413793103448276,-1.5161783017734058,12.439613526570048,7.478323699421965,9.958968612996006,11.729949119464909,-0.19358626919602528,1994-11-17
0,1995-01-01,2420,4.04953320425882,50,129,1,-0.2859237536656892,0,1,25.155,0.02217021306302533,0.11594202898550723,-1.5161783017734058,3.7439613526570046,5.960982658959538,4.852472005808271,4.0610847551777285,-0.19358626919602528,1994-11-17
0,1995-01-01,1,9.019066251289455,42,129,1,-0.2859237536656892,0,1,25.155,0.01158512747479825,0.14,-1.5161783017734058,9.178743961352655,8.020231213872831,8.599487587612744,9.013029945298769,-0.19358626919602528,1994-11-17
0,1995-01-01,15,4.677510866555772,42,129,1,-0.2859237536656892,0,1,25.155,0.01989263075591298,0.6428571428571429,-1.5161783017734058,4.951690821256038,2.9624277456647397,3.9570592834603886,4.667146025386463,-0.19358626919602528,1994-11-17
0,1995-01-01,19,9.551421846414105,35,129,1,-0.2859237536656892,0,1,25.155,0.01827650721845243,0.5869565217391305,-1.5161783017734058,9.29951690821256,11.127167630057803,10.21334226913518,9.560944623807064,-0.19358626919602528,1994-11-17
0,1995-01-01,4,3.605925549506364,25,129,1,-0.2859237536656892,0,1,25.155,0.01877740079863728,0.5483870967741935,-1.5161783017734058,3.864734299516908,1.9869942196531791,2.9258642595850435,3.596141786904103,-0.19358626919602528,1994-11-17
0,1995-01-01,13,10.009218423605647,16,129,1,-0.2859237536656892,0,1,25.155,0.05365844293652789,0,-1.5161783017734058,10.748792270531402,5.382947976878612,8.065870123705007,9.981260269389969,-0.19358626919602528,1994-11-17
0,1995-01-01,14,5.074541206927768,14,129,1,-0.2859237536656892,0,1,25.155,0.01737420066460026,0.04761904761904761,-1.5161783017734058,5.314009661835748,3.5765895953757223,4.445299628605735,5.065488566653997,-0.19358626919602528,1994-11-17
0,1995-01-01,16,3.2708514053620212,24,129,1,-0.2859237536656892,0,1,25.155,0.02701160258021278,0,-1.5161783017734058,2.898550724637681,5.5997109826589595,4.24913085364832,3.2849255101854444,-0.19358626919602528,1994-11-17
0,1995-01-01,8,2.787408515920705,3,129,1,-0.2859237536656892,0,1,25.155,0.01682618469185445,0.15384615384615383,-1.5161783017734058,3.0193236714975846,1.3367052023121389,2.1780144369048617,2.7786414134717403,-0.19358626919602528,1994-11-17
1,1995-01-01,10,4.7842817018083945,51,129,1,-0.2859237536656892,0,1,25.155,0.03166624780095502,0.18181818181818185,-1.5161783017734058,4.3478260869565215,7.514450867052023,5.931138477004272,4.8007810594304265,-0.19358626919602528,1994-11-17
0,1995-01-01,2,8.88506300305342,20,129,1,-0.2859237536656892,0,1,25.155,0.01254502806400267,0.3333333333333333,-1.5161783017734058,9.057971014492754,7.803468208092486,8.43071961129262,8.878526551191253,-0.19358626919602528,1994-11-17
0,1995-01-01,5,4.665216666580683,20,129,1,-0.2859237536656892,0,1,25.155,0.03179016224065231,0.3125,-1.5161783017734058,4.2270531400966185,7.40606936416185,5.816561252129233,4.681780588487941,-0.19358626919602528,1994-11-17
0,1995-01-01,18,2.584134275818035,18,129,1,-0.2859237536656892,0,1,25.155,0.01404945407835581,0.1176470588235294,-1.5161783017734058,2.7777777777777777,1.3728323699421965,2.075305073859987,2.57681395897184,-0.19358626919602528,1994-11-17
0,1995-01-01,17,2.685044369056805,5,129,1,-0.2859237536656892,0,1,25.155,0.01955928346038927,0.3125,-1.5161783017734058,2.4154589371980677,4.371387283236994,3.3934231102175314,2.69523552320529,-0.19358626919602528,1994-11-17
0,1995-01-01,3,2.0154687967155036,17,129,1,-0.2859237536656892,0,1,25.155,0.02355421518527827,0.2857142857142857,-1.5161783017734058,1.6908212560386473,4.046242774566474,2.8685320153025606,2.027741467045471,-0.19358626919602528,1994-11-17
0,1995-01-01,721,4.317980369569762,30,129,1,-0.2859237536656892,0,1,25.155,0.03288444891234537,0.41025641025641024,-1.5161783017734058,3.864734299516908,7.153179190751445,5.508956745134176,4.335114457770507,-0.19358626919602528,1994-11-17
0,1995-01-01,6,3.6284871798840297,9,129,1,-0.2859237536656892,0,1,25.155,0.03543429393203205,0.13333333333333333,-1.5161783017734058,3.140096618357488,6.683526011560693,4.911811314959091,3.646949837390649,-0.19358626919602528,1994-11-17
0,1995-01-01,25,2.6330469815013675,30,129,1,-0.2859237536656892,0,1,25.155,0.02802560665717237,0,-1.5161783017734058,3.0193236714975846,0.2167630057803468,1.6180433386389657,2.6184445407664363,-0.19358626919602528,1994-11-17
0,1995-03-01,12,11.755799386171338,0,130,1,-0.15399705738106914,0,1,25.155,0.04961289827148082,0.2413793103448276,-1.5161783017734058,12.439613526570048,7.478323699421965,9.958968612996006,11.729949119464909,0.07190186272378052,1994-11-17
0,1995-03-01,2420,4.04953320425882,0,130,1,-0.15399705738106914,0,1,25.155,0.02217021306302533,0.11594202898550723,-1.5161783017734058,3.7439613526570046,5.960982658959538,4.852472005808271,4.0610847551777285,0.07190186272378052,1994-11-17
