month,n_laws,salience_seat,clp,time,elec_cycle_12,gov_pop_l1,europe,account_balance_perc_l1,bundesratmaj,rile_diff,salience_diff,topic
1998-07-01,0,4.665216666580683,15,190,last_months,-1.3806949806949806,0.3235294117647059,-0.5192578235361545,0,25.155,0.03179016224065231,5
1998-07-01,7,2.584134275818035,39,190,last_months,-1.3806949806949806,0.20270270270270271,-0.5192578235361545,0,25.155,0.01404945407835581,18
1998-07-01,0,2.685044369056805,7,190,last_months,-1.3806949806949806,0.17391304347826086,-0.5192578235361545,0,25.155,0.01955928346038927,17
1998-07-01,0,2.0154687967155036,22,190,last_months,-1.3806949806949806,0.16129032258064516,-0.5192578235361545,0,25.155,0.02355421518527827,3
1998-07-01,1,4.317980369569762,13,190,last_months,-1.3806949806949806,0.15384615384615385,-0.5192578235361545,0,25.155,0.03288444891234537,721
1998-07-01,0,3.6284871798840297,7,190,last_months,-1.3806949806949806,0.058823529411764705,-0.5192578235361545,0,25.155,0.035434293932032054,6
1998-07-01,0,2.6330469815013675,9,190,last_months,-1.3806949806949806,0,-0.5192578235361545,0,25.155,0.028025606657172377,25
1998-08-01,3,11.755799386171338,34,191,last_months,-1.459124690338563,0.3950617283950617,-0.5192578235361545,0,25.155,0.049612898271480826,12
1998-08-01,4,4.04953320425882,32,191,last_months,-1.459124690338563,0.08771929824561403,-0.5192578235361545,0,25.155,0.02217021306302533,2420
1998-08-01,2,9.019066251289455,33,191,last_months,-1.459124690338563,0.2698412698412698,-0.5192578235361545,0,25.155,0.011585127474798257,1
1998-08-01,3,4.677510866555772,9,191,last_months,-1.459124690338563,0.6222222222222222,-0.5192578235361545,0,25.155,0.019892630755912986,15
1998-08-01,1,9.551421846414105,11,191,last_months,-1.459124690338563,0.5,-0.5192578235361545,0,25.155,0.018276507218452434,19
1998-08-01,1,3.605925549506364,9,191,last_months,-1.459124690338563,0.5625,-0.5192578235361545,0,25.155,0.018777400798637288,4
1998-08-01,4,10.009218423605649,18,191,last_months,-1.459124690338563,0.1111111111111111,-0.5192578235361545,0,25.155,0.05365844293652789,13
1998-08-01,0,5.074541206927768,11,191,last_months,-1.459124690338563,0.07142857142857142,-0.5192578235361545,0,25.155,0.017374200664600263,14
1998-08-01,0,3.2708514053620212,18,191,last_months,-1.459124690338563,0.07692307692307693,-0.5192578235361545,0,25.155,0.027011602580212787,16
1998-08-01,0,2.787408515920705,6,191,last_months,-1.459124690338563,0.5,-0.5192578235361545,0,25.155,0.016826184691854457,8
1998-08-01,6,4.7842817018083945,46,191,last_months,-1.459124690338563,0.15853658536585366,-0.5192578235361545,0,25.155,0.03166624780095502,10
1998-08-01,1,8.88506300305342,10,191,last_months,-1.459124690338563,0.29411764705882354,-0.5192578235361545,0,25.155,0.012545028064002678,2
1998-08-01,0,4.665216666580683,15,191,last_months,-1.459124690338563,0.3235294117647059,-0.5192578235361545,0,25.155,0.03179016224065231,5
1998-08-01,0,2.584134275818035,46,191,last_months,-1.459124690338563,0.20270270270270271,-0.5192578235361545,0,25.155,0.01404945407835581,18
1998-08-01,2,2.685044369056805,7,191,last_months,-1.459124690338563,0.17391304347826086,-0.5192578235361545,0,25.155,0.01955928346038927,17
1998-08-01,0,2.0154687967155036,22,191,last_months,-1.459124690338563,0.16129032258064516,-0.5192578235361545,0,25.155,0.02355421518527827,3
1998-08-01,3,4.317980369569762,14,191,last_months,-1.459124690338563,0.15384615384615385,-0.5192578235361545,0,25.155,0.03288444891234537,721
1998-08-01,4,3.6284871798840297,7,191,last_months,-1.459124690338563,0.058823529411764705,-0.5192578235361545,0,25.155,0.035434293932032054,6
1998-08-01,0,2.6330469815013675,9,191,last_months,-1.459124690338563,0,-0.5192578235361545,0,25.155,0.028025606657172377,25
1998-09-01,2,11.755799386171338,37,192,last_months,-1.1324717285945072,0.3950617283950617,-0.5192578235361545,0,25.155,0.049612898271480826,12
1998-09-01,0,4.04953320425882,36,192,last_months,-1.1324717285945072,0.08771929824561403,-0.5192578235361545,0,25.155,0.02217021306302533,2420
1998-09-01,0,9.019066251289455,35,192,last_months,-1.1324717285945072,0.2698412698412698,-0.5192578235361545,0,25.155,0.011585127474798257,1
1998-09-01,0,4.677510866555772,12,192,last_months,-1.1324717285945072,0.6222222222222222,-0.5192578235361545,0,25.155,0.019892630755912986,15
1998-09-01,0,9.551421846414105,12,192,last_months,-1.1324717285945072,0.5,-0.5192578235361545,0,25.155,0.018276507218452434,19
1998-09-01,1,3.605925549506364,10,192,last_months,-1.1324717285945072,0.5625,-0.5192578235361545,0,25.155,0.018777400798637288,4
1998-09-01,0,10.009218423605649,22,192,last_months,-1.1324717285945072,0.1111111111111111,-0.5192578235361545,0,25.155,0.05365844293652789,13
1998-09-01,0,5.074541206927768,11,192,last_months,-1.1324717285945072,0.07142857142857142,-0.5192578235361545,0,25.155,0.017374200664600263,14
1998-09-01,1,3.2708514053620212,18,192,last_months,-1.1324717285945072,0.07692307692307693,-0.5192578235361545,0,25.155,0.027011602580212787,16
1998-09-01,0,2.787408515920705,6,192,last_months,-1.1324717285945072,0.5,-0.5192578235361545,0,25.155,0.016826184691854457,8
1998-09-01,3,4.7842817018083945,52,192,last_months,-1.1324717285945072,0.15853658536585366,-0.5192578235361545,0,25.155,0.03166624780095502,10
1998-09-01,0,8.88506300305342,11,192,last_months,-1.1324717285945072,0.29411764705882354,-0.5192578235361545,0,25.155,0.012545028064002678,2
